14.4576644897, 18.842924118, 14.5846366882, 16.8514175415
14.5846366882, 16.8514175415, 14.8587646484, 16.4877357483
14.8587646484, 16.4877357483, 15.3989009857, 16.5809650421
15.3989009857, 16.5809650421, 15.7274131775, 17.0324726105
15.7274131775, 17.0324726105, 15.7782974243, 18.76014328
15.7782974243, 18.76014328, 19.7341117859, 18.854942321
19.7341117859, 18.854942321, 19.8913440704, 6.0021810531
19.8913440704, 6.0021810531, 24.4434928894, 6.0452299118
24.4434928894, 6.0452299118, 24.4419174194, 11.2484064102
24.4419174194, 11.2484064102, 26.8484611511, 11.316283226
26.8484611511, 11.316283226, 27.6687698364, 11.5406675339
27.6687698364, 11.5406675339, 28.2783908844, 11.8500556946
28.2783908844, 11.8500556946, 29.0819587708, 13.9134721756
29.0819587708, 13.9134721756, 29.5853061676, 21.8958930969
29.5853061676, 21.8958930969, 32.3039703369, 22.0953922272
32.3039703369, 22.0953922272, 32.4105911255, 23.4016819
32.4105911255, 23.4016819, 29.7947711945, 23.4900455475
29.7947711945, 23.4900455475, 29.6777229309, 26.4247131348
29.6777229309, 26.4247131348, 31.8263168335, 26.587896347
31.8263168335, 26.587896347, 31.967201232900003, 32.06757164
31.967201232900003, 32.06757164, 29.5415992737, 32.0670852661
29.5415992737, 32.0670852661, 29.4412269592, 38.3145294189
29.4412269592, 38.3145294189, 29.0305633545, 38.5998191833
29.0305633545, 38.5998191833, 26.0860595703, 38.540512085
26.0860595703, 38.540512085, 26.4221916199, 42.3190040588
